downstream_packets,downstream_bytes,upstream_packets,upstream_bytes
2189,8876136,2644,24543464
3315,10004904,4189,42423320
3075,8533656,3792,39062432
3089,7631720,3594,37187552
3161,6599064,3848,40461064
2813,5611624,3365,35192760
2626,6070600,3102,32397704
2434,7628536,2790,27197872
2866,7502160,3455,35222296
2256,7484736,2640,25461752
2307,7816408,2702,26230680
2633,9017232,3064,29530784
3211,7514272,4198,43795608
2876,7407184,3378,34687296
2256,6210304,2717,27132080
2209,5453320,2640,26770064
1186,5024752,1443,12843840
1724,5987168,1963,19462304
1508,4219720,1850,18603752
1581,6025056,1981,19811848
2335,5169344,3046,32477936
1579,4704488,1857,18539040
1559,5598344,1721,16706200
2026,7566224,2143,21658104
2295,6491688,2568,26723352
1703,5910040,1992,19847856
2445,5619192,3007,31701064
3037,6427632,3612,38902640
3275,6545880,3876,42059752
3216,7490848,3657,39396144
NaN,NaN,NaN,NaN
2796,9016712,3387,35911792
2884,5734272,3543,38264848
2380,5415512,2798,29736112
3528,7362648,4012,43610960
4051,8058152,4449,48790992
2539,8293848,2575,26859616
2722,7056504,2976,31621000
2844,5420392,3429,37069496
2251,4350112,2748,29320592
2278,5229560,2826,29917168
3291,6999296,3796,41053032
3243,5470848,4128,45104400
1363,4385976,1873,18944120
1965,4607264,2566,26650272
2811,5251760,3612,38190032
2182,4922272,2878,30159048
2171,6067856,2641,27613928
2952,5240784,3707,39691208
3007,6377848,3681,39222384
1850,5256696,3225,33820352
2014,5365304,4089,43759504
2219,5862056,4348,47002000
2431,7193048,4506,48434808
2063,4723152,4252,45600744
2763,5440688,5495,59998728
2771,5144376,7075,78125920
2710,5609520,6713,74836592
2274,4600128,6429,71292568
1464,4821144,4203,45944992
1941,7079072,4977,54546888
1539,4339000,4822,52900144
1743,4989440,4907,53854336
1582,4387952,4530,49617080
2197,5083184,5562,60729288
2294,4549448,5848,64910480
2363,5723184,5550,60992464
2415,5857488,4243,46088328
3611,6594272,5673,62122304
2647,4922992,5537,60526168
2440,4752704,5888,64791456
1992,4418744,4991,54511048
2560,5404424,6205,66962480
NaN,NaN,NaN,NaN
2766,9462112,5453,58488392
2181,4584168,4001,42751752
2846,4906552,4862,51915112
2224,4629696,3560,37524704
2553,4768304,3683,39573648
2240,4594168,4295,46657288
2013,4713656,3093,32552536
2381,4988824,3670,39136688
2384,4656368,3514,37537120
2292,4614832,3540,37825312
1835,4366928,2845,29850024
1921,4509304,3203,33842608
1967,4482416,3412,36297288
2031,4516584,3518,37729712
1849,4444120,3333,35652064
1761,4406672,3240,34388472
1986,4502232,3307,35531728
1859,4427608,2978,31823872
1852,4437296,3116,33433008
1792,4387736,2857,30351144
1827,4464832,3234,34744744
2092,4541128,3067,32788272
1690,4401400,3022,32224016
967,4059776,1184,10601008
1144,4115672,1449,13833784
2206,4570048,3225,34462536
2119,4517152,3018,32099152
2108,4589776,2925,30971432
2205,4530440,2935,31120584
2208,4539824,2858,30313880
2880,4872192,3353,36310600
1274,4145792,1429,13778984
1380,4271472,4447,49093176
1606,4355632,4425,48783928
1450,4283536,3419,36727008
1491,4803400,3189,33833496
1069,4112416,2322,24019792
1102,4106200,2451,25465992
877,4003368,2087,21330096
750,3969232,1597,15591056
888,3999888,1953,19739048
827,3997448,1848,18626480
NaN,NaN,NaN,NaN
982,4046328,2047,20821640
1223,4141024,1856,18710264
1162,4139400,1579,15704432
930,4016272,1198,11219576
888,4810024,1042,8686296
807,3963664,925,8055480
942,4003464,1190,11242176
914,4062864,1157,10666896
815,3920552,886,7595424
714,3921336,747,5858736
600,3354768,621,4621208
637,3783600,675,5321248
785,3940456,960,8493952
1025,4078464,1407,13448544
939,4012992,1272,12023016
991,4080160,1294,12152328
1181,4146256,1710,17338792
1059,4077488,1432,13990216
1013,4034160,1462,14128616
1114,4080144,1572,15417992
1084,4038072,2486,26430088
2222,4892712,6946,78858368
2038,4582160,7034,80181848
1871,4343648,6020,68313176
1955,4376424,6670,76070864
2194,6230800,6960,79156360
2183,4459688,7124,81475328
2207,4444176,7181,82186880
2072,4425976,6745,77123856
2433,4537264,7514,86079072
2362,4455200,7255,82840024
2181,4477592,7441,85175224
1784,4306080,6505,74010696
1600,4242584,6230,70948824
1899,4306752,6755,77180848
2003,4413368,6837,77678512
2008,4938288,6233,70068408
2052,4435376,7001,79798616
1404,4141016,5684,63972408
1471,4203832,5754,64859136
1756,4290648,7054,80106984
1928,4324512,7537,85876048
NaN,NaN,NaN,NaN
1612,4236432,6277,71004928
1351,4082632,4127,45725528
1849,4292304,6305,71504680
1978,4318856,6732,76574168
1514,3803368,4880,54666760
2034,4402480,6525,74217968
2116,4438896,6070,68858880
2609,4649096,7084,80885616
1462,4361240,3006,32450552
1289,4553776,2374,24587656
1402,4230632,2732,29145128
1234,4117232,2198,23087192
926,4019552,1564,15663144
1107,4114752,2004,20860728
1134,4094264,1977,20525600
1346,4210360,2075,21622616
1075,4074000,1698,17101856
1139,4100672,1721,17390880
1200,4144040,1816,18636112
1015,4040400,1592,15938632
1199,4118200,1834,18915368
1136,4100856,1874,19217608
1173,4167696,1787,18186608
1304,4570168,1864,19045520
921,4169616,1504,14766112
1114,3579672,1717,17756088
960,4802512,1214,11441088
2921,4947512,3355,36632200
1671,4362304,2373,25179944
2099,4567512,2575,27482632
1771,4334128,1918,19753136
1331,4163840,1541,15185496
1456,4196288,1612,15869656
1942,4412656,2107,21833296
1617,4279688,1626,16353880
1298,4130896,1419,13696256
1256,4135024,1798,18169280
930,3203680,1296,12577936
983,4505968,1223,10971752
822,3936944,1322,12513976
1055,4027720,1702,17068712
992,3990320,1507,14618176
718,3868904,846,7032992
675,3757544,812,6357376
620,3483072,693,5197232
645,3826344,768,5957584
NaN,NaN,NaN,NaN
612,3819400,703,5191936
665,3811688,780,6057368
683,3821792,785,6149376
662,3858696,726,5516176
593,3836208,648,4693496
984,3974808,1038,9143984
1641,4294240,1677,16751168
1358,4613616,1364,12836376
1934,4420384,1910,19469144
1688,4279408,1613,16254312
1378,4141016,1325,12791720
1622,4249416,1573,15765776
2108,4421752,2048,21321112
1669,4304176,1635,16461712
1555,4183536,1470,14527744
1579,4224432,1516,15088520
1638,4215448,1570,15786960
1739,4297816,1681,17025680
2175,4466488,2235,23460384
1123,4040096,1078,9988720
2252,4513896,2237,23389328
2053,4724416,2027,20804616
1705,4513528,1707,16917944
2053,4338104,2061,21442136
1932,4337280,1910,19678080
2244,4473944,2313,24224016
2406,4601208,2456,25763352
2473,4468848,2501,26483816
2228,4498760,2277,23719240
1824,4266528,1910,19452616
2299,4518504,2540,26772032
2197,4415544,2362,24802408
2227,4460424,2415,25355016
1903,4382032,2011,20680904
2180,4471496,2296,23843600
2083,4420232,2187,22592816
1918,4890472,2008,20280024
1879,4110824,1992,20472880
2267,4511104,2357,24585040
2120,4468440,2182,22663592
3006,4820904,3044,32765128
3580,5041712,3642,39781792
3471,5012144,3520,38316488
3746,5104832,3809,41779544
2803,4727072,2841,30460432
3609,5056608,3653,40030584
NaN,NaN,NaN,NaN
3259,4922456,3313,35980896
3500,5016704,3505,38359464
4249,5309680,4343,48072264
5294,5786672,5456,60985400
5707,5978872,5896,66100472
5634,6349896,5784,64498008
5554,5863768,5762,64614000
5343,5762120,5516,61812856
5220,5724032,5364,60191104
4835,5517104,4961,55382224
5167,5644064,5241,58867808
4174,5318216,4506,50110072
4248,5293232,4557,50732440
3439,5026368,3727,40962712
3501,4994808,3907,43098880
3761,5101912,4187,46363144
3418,5016512,3925,43196984
3328,4925640,3682,40408712
3009,4827800,3425,37278528
3461,5281400,3943,43158896
3380,5250144,3668,40036168
4056,5245056,4403,48817424
3430,4968984,3902,42933080
3934,5209704,4292,47450792
3624,5054280,3982,43974432
3711,5823632,3935,43051072
1248,4110296,1200,11391192
2893,4791736,2845,30513392
4507,5442672,4565,50610240
4717,5488544,4842,53875576
4729,5498472,4844,53929344
4674,5491088,4785,53204928
4267,5350544,4396,48647864
4798,5534000,4962,55390352
3396,5511544,3489,37789080
639,3793920,694,5390944
748,3878848,825,6849800
692,3898560,721,5611616
841,3935344,965,8519120
827,3929728,969,8554912
812,3882496,984,8615928
1027,4062504,1665,16537456
981,3997848,1494,14533848
1134,4075376,1886,19144864
NaN,NaN,NaN,NaN
1069,4013944,1652,16452760
974,3967632,1410,13799936
863,3972200,1390,13371768
880,3943000,1441,14014976
789,3916488,1402,13467496
856,4475936,1564,15123968
858,3933000,1430,13916944
900,3982312,1203,11298584
965,3970136,1169,10858840
898,3961032,1187,11124912
918,3949568,1351,13160240
818,3919600,935,8486520
746,3897264,1058,9923232
746,3980712,1026,9374280
742,3881960,1030,9625736
872,3947952,1162,11001056
932,3966464,1197,11382656
841,3941992,1011,9135584
848,3939552,1191,11292112
814,4185400,1190,10925664
1010,4274528,1587,15640240
979,3984304,1323,12813648
1199,4087536,1999,20573352
995,4008256,1381,13361448
882,3948600,1115,10415200
796,3885800,957,8437208
766,3925712,999,8937776
889,3944560,1091,10097368
713,3835080,820,6918400
650,3845256,822,6881880
838,3964560,1027,9171376
900,3965232,1171,10900584
774,3906384,1163,10838296
750,3879736,878,7483008
845,4411560,1061,9418472
910,4005984,1134,10601672
991,3990784,1272,12198496
1252,4097312,1681,16906152
1056,3806760,1429,14065704
1200,4065632,1591,15791528
1464,4233320,2055,21125776
1399,4121776,2005,20644696
1258,4141936,1826,18327000
997,3998048,1569,15349888
1064,3940320,1712,17122728
NaN,NaN,NaN,NaN
996,4030840,1621,16124504
992,3989224,1591,15784320
1055,4017760,1531,15108568
1050,3995864,1474,14448352
967,4528376,1219,10875672
1002,3977328,1290,12309200
873,3939176,1214,11506480
921,3949904,1342,12975400
922,3991656,1267,11994360
945,3979376,1325,12656000
1111,4025264,1574,15385480
977,4020280,1599,15535560
904,3939552,1497,14658488
1037,4001352,1538,15338312
1329,4169488,2518,26765136
1376,4204504,2819,30303920
1125,4079328,2631,28144920
1080,4060680,2168,22609280
1469,4439808,2345,24483448
1538,4561064,2501,26117440
1294,4108792,2003,20585832
1360,4179792,2037,20894232
1111,4037216,1644,16424320
1408,4194232,2309,24263504
1914,11751384,2673,22080528
1581,4255136,3243,35113952
1330,4117672,2463,26089232
1243,4129336,2856,30476960
1134,4102920,3097,33335720
1153,4100464,3801,41720048
1172,4109176,3441,37465000
1189,4133888,3560,38937296
1205,4133872,3567,38960416
1225,4616008,3753,40806176
949,4028344,1870,18828392
959,3971440,1506,14721368
939,3951720,1432,14063008
941,3966688,1354,13029232
881,3943728,1322,12661272
804,3904888,1211,11429392
832,3916848,1332,12872088
739,3884160,1207,11307416
749,3887528,1278,12126440
736,3899056,1100,10055136
1122,4085704,1611,15990640
NaN,NaN,NaN,NaN
1107,4030408,1799,18376056
858,3933816,1362,13298488
970,3961272,1397,13789312
1099,4166280,1645,16584952
1162,3930448,1671,17046344
1277,3976160,1990,20765000
1132,3934952,1758,18103648
1232,3961168,1932,20032968
1120,3860360,1594,15949568
1018,3942744,1512,14959256
802,3725856,1552,15582592
1099,3909776,1924,19932472
950,3858312,1454,14575840
824,3745200,1456,14549376
832,3780680,1614,16458504
853,3810048,1399,13961248
942,3831968,1527,15492584
924,4010832,1435,14216136
948,4146312,1407,13803248
671,3769576,1211,11822656
908,3770144,1293,12777336
955,3806320,1665,16988984
655,3733880,1214,11902664
576,3731728,1132,11117640
548,3650376,1051,10070024
531,3706752,987,9268472
359,3582320,247,559144
430,3646792,329,1500920
440,3578656,363,1817856
504,3601280,460,2968992
496,3658768,466,2973800
527,3677168,526,3657232
650,4113480,614,4300280
773,3914200,743,6039320
1521,4072744,1606,16180952
1972,4258280,2385,25344968
1537,3987576,1786,18354048
1416,4078536,1715,17540672
1430,4019904,1708,17358008
1702,4144864,2275,24064664
1269,3977296,1469,14626216
1738,4093648,2057,21553544
1891,4267272,2132,22264792
2174,4262392,2559,27316472
NaN,NaN,NaN,NaN
2887,4611568,3322,36329832
2956,4628760,3310,36397160
3054,4714040,3486,38303680
3665,5461936,4026,44436160
3081,4702576,3897,43303432
3120,4717944,3478,38273256
3429,4849176,3954,43934792
3011,4658864,3410,37634704
3065,4692000,3437,37857216
2711,4601296,3222,35262040
3217,4702376,3560,39252200
3343,4835536,3694,40734776
3097,4614144,3492,38244280
3004,4727536,3582,39343464
2724,4381872,2915,31861040
2516,4536984,2893,31500312
1049,3895208,1352,13397800
1376,4246288,1894,19533384
1515,4361264,1943,20136168
1369,3955520,1910,19678128
1407,3977600,1982,20738464
1498,4140104,1802,18454336
1528,3983608,1721,17641280
1330,3998760,1489,14897496
1223,3955480,1519,15218664
1628,4164528,1959,20399952
1908,4161032,2400,25549728
1886,4181960,2240,23770272
1829,4261096,2115,22202520
1533,3987336,1857,19193640
1552,4075960,1914,19989496
1433,4028696,1598,16267432
1293,4158496,1503,15042200
1173,4017832,1450,14368864
1135,3849128,1256,12092936
989,3808312,1021,9488232
967,3875848,1088,10143864
984,3849000,1122,10642672
1004,3857952,1146,10925832
1110,3910744,1322,12871696
1136,3887952,1356,13284392
1056,3908584,1175,11168176
1077,3842888,1258,12237912
907,3849568,1081,10155136
NaN,NaN,NaN,NaN
883,3865368,1036,9625184
762,3713848,863,7611952
835,3760960,938,8557608
967,4400184,916,7920936
926,3818680,1003,9333696
901,3815736,977,9042664
946,3782864,1010,9391024
898,3783504,981,8947920
870,3803192,947,8637472
858,3807768,961,8726240
1086,3905840,1316,12584272
1084,3910696,1217,11659808
1080,3951416,1304,12609624
1032,3868056,1305,12640592
1035,3940296,1262,12016136
1022,3828152,1229,11865048
1044,3839336,1225,11730640
1184,4146680,1259,11922296
1259,4419888,1256,11742000
867,3811312,946,8416576
685,3782936,667,5222224
818,3748984,763,6375632
824,3748752,782,6594376
900,3822480,881,7749976
947,3835072,941,8476288
1117,3886488,1090,9998976
989,3944000,976,8723096
1003,3775536,1021,9304848
1066,3839704,1089,10057624
2018,4326696,2531,26793176
2012,4263048,2449,25868040
1934,5361272,2334,23622272
2227,4828592,2780,29384328
1606,4217392,2411,25218896
1213,3914008,1846,18812864
1248,3954112,1808,18338656
1371,4099688,1866,18824992
1104,3849120,1391,13611624
1148,3944224,1388,13450960
1105,3902288,1333,12908208
1095,3922272,1362,13188536
955,3899528,1104,10255592
1116,3880056,1386,13416864
782,3721928,823,6954888
NaN,NaN,NaN,NaN
728,3717416,743,6147808
711,3774624,722,5814896
766,3769784,803,6745344
816,4380608,816,6498184
716,3684488,726,5843704
725,3685432,720,5824376
746,3774264,793,6577904
896,3811112,914,8078696
830,3803984,924,8142104
931,3885232,1049,9553496
805,3698736,983,8934960
872,3763280,1015,9305272
928,3922728,1037,9441200
841,3797856,846,7249664
809,3786344,856,7284696
883,3738728,956,8561936
906,3791328,975,8671896
947,4043416,991,8784752
891,4203136,891,7598504
863,3838264,915,7907584
957,3848952,1011,9104680
943,3781296,1037,9359688
787,3735800,831,6933992
672,3775216,686,5272936
654,3611288,693,5298920
697,3847352,770,6176624
626,3708136,619,4638144
585,3602304,600,4370712
882,3909512,923,7613792
2002,4232024,2631,27327664
1806,4143864,2119,21352752
829,3854128,805,6175176
886,4229384,845,6349152
840,3936856,807,6082016
982,3815304,986,8033176
893,3793232,888,6930976
895,3792176,893,7051496
1036,3925264,1270,11334648
911,3796880,1078,9254608
926,3841880,1104,9515872
932,3842040,1086,9185936
1109,3927888,1428,13388952
2398,4541528,4368,47889840
2652,5112496,4898,53620136
1921,4939952,3828,41220640
1875,4645856,3742,40149808
NaN,NaN,NaN,NaN
1975,4607064,3799,40555600
1983,5154184,3364,35347672
1946,4278496,4424,47980184
2104,4487336,4140,44634808
1976,4469520,3095,32500672
1605,4076472,2319,23812984
1796,4297064,2530,26021064
1959,4322240,2921,30684480
2910,4654640,4064,44070160
2603,4766952,3638,38966440
2622,4513000,3717,40107280
4475,5300848,6551,73444952
3694,5031656,7026,79519328
3082,4795664,5099,56920360
2591,4477160,4252,46925424
2777,4797928,3829,41656184
2845,5017928,3311,35366432
2128,4229776,2296,24049240
1899,4297776,2361,24726944
1419,4116328,1874,18969616
1392,4038256,1789,17839888
1540,4094424,1947,19798168
1789,4098352,2115,21883600
1922,4218336,2338,24505736
2020,4347408,2438,25565400
1825,4161784,2309,24041464
1730,4158784,2284,23667016
1918,4229448,2828,30261680
1515,4083120,1974,20117464
1538,4097632,2098,21587680
2089,4269928,2745,29088608
2008,4641040,2588,27252336
2323,4386608,3038,32685696
2448,4533456,3235,34998808
2134,4317432,2790,29734248
1774,4199200,2331,24478328
2126,4342592,3105,32643488
2439,4584512,4134,43066440
1850,4252872,2573,26434864
1448,4505720,1722,16807752
790,3849848,938,8018368
710,3811896,789,6368792
954,3780872,1051,9438776
1575,4005952,2042,21168024
2243,4435056,3158,34047752
2064,4250480,2930,31476984
1807,4262824,2309,24078552
NaN,NaN,NaN,NaN
2046,5151304,2626,27160536
2040,4331760,2646,28132784
1639,4153312,2252,23415136
1700,4111256,2244,23352440
1852,4166688,2691,28586072
2003,4432992,4551,50199728
1438,4109648,3096,33285440
1302,4029968,2692,28547472
830,4362264,1713,16837744
661,3729960,1802,18261904
543,3668080,1264,12000856
581,3732040,1355,12970944
558,3601512,1235,11445432
644,3795384,1297,12254544
585,3707336,1288,11987264
678,4045808,1422,13620136
669,3802616,1361,12851368
616,3656656,1339,13062080
630,3739416,1310,12405784
633,3746304,1245,11703888
648,3741144,1390,13347224
714,3734184,1728,17452920
694,3755240,1504,14737752
901,4094368,1861,18888072
1010,4193816,2098,21415216
948,3812440,2095,21506784
986,3856488,1980,20217264
872,3836136,1736,17379824
775,3803856,1371,13248304
652,3692928,1506,14967968
994,3846672,2298,23984240
1258,4480336,2656,27836232
962,4059224,2053,21046824
742,3849568,1977,20267864
862,3793144,2237,22990592
816,3798920,2149,22168768
771,3805392,1860,18719400
698,3771560,1704,16926024
822,3770896,1918,19333136
936,4341624,1811,17804664
972,3896616,1709,17011248
NaN,NaN,NaN,NaN
877,3826360,1603,15863800
912,3740560,1570,15623592
645,3773768,937,8201056
706,3752496,1039,9471296
726,3764192,995,8845160
